order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDK08509,2018-03-06,10:01:41,Breakfast,BK,"[('Cereal', 1), ('Eggs', 1)]",43.0,-37.8132333,144.9513085,0,8.566,13.2815868
ORDB00358,2018-10-15,17:27:53,Dinner,TP,"[('Pasta', 2), ('Salmon', 6), ('Shrimp', 1)]",355.0,37.8212573,144.9424304,0,9.415,13.7776989
ORDC07356,2018-03-17,10:21:58,Breakfast,NS,"[('Cereal', 3), ('Eggs', 9), ('Pancake', 8), ('Coffee', 1)]",462.5,-37.8079892,144.97161,0,7.025,13.9559728
ORDI04013,2018-10-07,17:17:44,Dinner,NS,"[('Pasta', 9), ('Salmon', 4)]",748.0,-37.8086087,144.9555205,0,8.098,16.2344734
ORDX07020,2018-01-07,08:10:08,Breakfast,BK,"[('Cereal', 1), ('Pancake', 6)]",166.5,-37.8130111,144.9366163,1,10.072,9.1326968
ORDZ08432,2018-01-04,08:00:00,Breakfast,NS,"[('Eggs', 4), ('Pancake', 2)]",136.5,-37.8128777,144.9391917,1,9.711,7.3737955
ORDA05768,2018-05-19,12:33:48,Lunch,BK,"[('Steak', 5), ('Salad', 10), ('Fries', 1), ('Burger', 8), ('Chicken', 5)]",817.0,144.962735,-37.803438,0,7.742,16.2511533
ORDZ08685,2018-12-06,19:19:26,Dinner,NS,"[('Salmon', 8), ('Pasta', 5)]",465.5,145.0152102,-37.8103519,0,10.826,16.7130252
ORDY02383,2018-16-01,08:20:16,Breakfast,TP,"[('Coffee', 9), ('Cereal', 2)]",109.5,-37.8262281,144.9956458,1,10.089,6.6583488
ORDA11099,2018-12-30,20:00:00,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 10)]",645.0,-37.8064264,144.9610387,0,7.605,17.1388855
ORDZ01150,2018-12-03,19:09:17,Lunch,NS,"[('Shrimp', 2), ('Fish&Chips', 3)]",213.0,-37.8185738,144.9662748,0,8.536,15.3374758
ORDY06141,2018-09-28,16:57:27,Dinner,TP,"[('Salmon', 7), ('Shrimp', 8)]",719.0,-37.8062153,144.9497858,0,9.561,13.3467713
ORDJ03576,2018-01-04,08:00:00,Breakfast,TP,"[('Cereal', 9), ('Coffee', 7), ('Pancake', 2)]",290.0,-37.8118782,144.9389808,1,10.335,6.6946783
ORDY10191,2018-07-06,14:05:04,Lunch,TP,"[('Chicken', 6), ('Burger', 5)]",347.0,-37.8141162,144.939014,0,10.671,13.6200016
ORDJ03102,2018-02-16,09:31:16,Breakfast,TP,"[('Eggs', 5), ('Coffee', 10)]",185.0,-37.8208845,144.9548011,0,8.212,11.3540959
ORDJ09311,2018-05-28,12:54:05,Breakfast,TP,"[('Burger', 3), ('Chicken', 9), ('Salad', 9), ('Steak', 6)]",805.8,-37.8175479,144.9334805,0,10.844,14.5759404
ORDI01440,2018-07-26,14:45:38,Lunch,NS,"[('Fries', 3), ('Burger', 8), ('Chicken', 3), ('Steak', 10), ('Salad', 4)]",898.8,-37.8164821,144.9648943,0,8.309,13.6516989
ORDA07887,2018-05-21,12:33:48,Lunch,BK,"[('Steak', 2), ('Salad', 3), ('Chicken', 5), ('Burger', 7)]",352.0,-37.8196032,144.977878,0,7.033,12.8549952
ORDC05569,2018-09-12,16:27:02,Dinner,NS,"[('Shrimp', 3), ('Salmon', 8)]",370.0,-37.8071296,144.9957194,0,8.816,14.5485379
ORDJ08102,2018-12-21,19:49:51,Dinner,TP,"[('Shrimp', 5), ('Pasta', 3), ('Salmon', 4)]",516.5,-37.8148868,144.9647378,0,7.978,12.103955
ORDA05303,2018-09-12,16:27:02,Dinner,BK,"[('Salmon', 9), ('Shrimp', 4)]",585.0,-37.8158864,144.9461111,0,7.002,16.3789877
ORDJ00423,2018-06-04,13:04:13,Lunch,TP,"[('Fries', 4), ('Burger', 7), ('Steak', 2), ('Salad', 10)]",527.0,-37.8051001,144.9493409,0,9.711,13.0694321
ORDI05094,2018-14-06,13:24:30,Lunch,NS,"[('Burger', 7), ('Steak', 3), ('Fries', 1), ('Salad', 7)]",484.4,-37.827855,144.9843237,0,9.91,15.5270134
ORDZ03022,2018-01-10,08:10:08,Breakfast,NS,"[('Eggs', 4), ('Pancake', 5), ('Cereal', 6)]",335.25,37.8069883,144.9570875,1,8.157,6.1301232
ORDA07175,2018-05-19,12:33:48,Lunch,BK,"[('Steak', 10), ('Salad', 7), ('Chicken', 8)]",826.4,37.8026086,144.957187,0,8.275,16.3332352
ORDX06931,2018-06-16,13:24:30,Lunch,BK,"[('Steak', 10), ('Fries', 10), ('Fish&Chips', 4), ('Chicken', 8)]",894.8,-37.7983603,144.9443919,0,9.552,17.5193439
ORDA04385,2018-10-23,17:48:10,Dinner,tp,"[('Pasta', 8), ('Fish&Chips', 10)]",570.0,-37.8072788,144.9486081,0,8.825,15.57273
ORDC07616,2018-09-14,16:27:02,Dinner,NS,"[('Shrimp', 5), ('Fish&Chips', 9), ('Pasta', 5), ('Salmon', 10)]",871.0,-37.8113599,144.9272092,0,10.225,16.5704589
ORDB10842,2018-09-22,16:47:19,Dinner,TP,"[('Shrimp', 1), ('Salmon', 1), ('Pasta', 4)]",205.0,-37.800878,144.9711567,0,10.02,15.4633528
ORDX02708,2018-05-03,12:03:22,Lunch,BK,"[('Chicken', 8), ('Fries', 8), ('Burger', 1)]",383.0,-37.7999068,145.0000316,0,5.317,10.8201336
ORDY05264,2018-03-09,10:11:49,Breakfast,TP,"[('Cereal', 6), ('Pancake', 3), ('Coffee', 7), ('Eggs', 7)]",829.2,-37.8159881,144.9662227,0,8.008,11.4729133
ORDZ00806,2018-06-24,13:44:47,Breakfast,NS,"[('Steak', 1), ('Chicken', 8), ('Burger', 6), ('Salad', 5)]",573.0,-37.8188581,144.9741129,0,8.301,16.4114588
ORDY07286,2018-12-03,19:09:17,Breakfast,TP,"[('Fish&Chips', 10), ('Pasta', 9)]",597.5,-37.8161163,144.9640138,0,7.796,12.5302349
ORDY00074,2018-06-14,13:24:30,Lunch,TP,"[('Chicken', 1), ('Eggs', 1), ('Steak', 5), ('Burger', 6)]",460.2,-37.809549,144.9638737,0,8.659,12.0640389
ORDJ08784,2018-01-09,08:10:08,Breakfast,tp,"[('Coffee', 8), ('Cereal', 9), ('Eggs', 6), ('Pancake', 9)]",599.25,-37.812935,144.9601711,1,8.424,6.0298754
ORDY07686,2018-05-24,12:43:56,Lunch,TP,"[('Burger', 6), ('Steak', 3)]",321.0,-37.8040854,144.9584151,0,8.585,12.379316
ORDX08100,2018-09-16,16:37:10,Dinner,BK,"[('Fish&Chips', 8), ('Shrimp', 9)]",766.0,-37.804485,144.9266743,0,10.829,20.1861624
ORDA10116,2018-12-22,19:49:51,Dinner,BK,"[('Pasta', 1), ('Fish&Chips', 1), ('Shrimp', 9), ('Salmon', 4)]",712.5,37.805768,144.966843,0,7.282,16.3896035
ORDY10038,2018-01-17,08:30:25,Dinner,TP,"[('Cereal', 7), ('Pancake', 9), ('Coffee', 4), ('Eggs', 9)]",593.25,-37.8067011,144.9560165,1,9.242,6.1105849
ORDA03231,2018-01-04,08:00:00,Breakfast,BK,"[('Coffee', 5), ('Pancake', 6)]",183.0,-37.8027958,144.9364287,1,10.323,7.6658343
ORDC07167,2018-01-28,08:50:42,Breakfast,NS,"[('Eggs', 6), ('Coffee', 3), ('Pancake', 6)]",300.0,-37.8054867,144.9265966,1,10.831,17.7498268
ORDK03844,2018-01-14,08:20:16,Breakfast,BK,"[('Pancake', 9), ('Coffee', 5)]",255.75,-37.8083333,144.9351746,1,10.252,9.4655745
ORDX02398,2018-06-09,13:14:21,Lunch,BK,"[('Cereal', 3), ('Chicken', 5)]",253.0,-37.8204355,144.9841682,0,6.443,15.0528591
ORDA00983,2018-02-18,09:31:16,Breakfast,BK,"[('Pancake', 2), ('Cereal', 4), ('Eggs', 9)]",330.5,-37.8040814,145.0089806,0,4.828,11.9831193
ORDY01656,09-11-2018,18:18:35,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 4)]",234.0,-37.8117618,144.9859257,0,9.613,13.9119236
ORDC10686,2018-03-20,10:32:06,Breakfast,NS,"[('Pancake', 8), ('Coffee', 6), ('Cereal', 8)]",407.0,-37.8121172,144.9592222,0,7.991,12.8641277
ORDK08471,2018-08-25,15:46:28,Lunch,BK,"[('Fries', 10), ('Steak', 5), ('Burger', 4), ('Chicken', 3), ('Salad', 1)]",582.2,-37.8151483,144.9690846,0,7.306,15.9118117
